filter,reducer,model,fold,n_features,auroc,bal_acc,f1_macro
elasticnet,ae_vae,xgboost,2,64.0,0.8827293353522078,0.655384512861522,0.6519991963029937
elasticnet,ae_vae,random_forest,2,64.0,0.8736122256444846,0.6593162734906038,0.657859078590786
elasticnet,ae_vae,logistic,2,64.0,0.9166657180556196,0.7528588564574169,0.71579241252589
elasticnet,ae_vae,elasticnet,2,64.0,0.915069980695234,0.7528588564574169,0.71579241252589
elasticnet,ae_vae,svm,2,64.0,0.901227419204934,0.7514594162335065,0.7143928738865447
elasticnet,ae_vae,mlp,2,64.0,0.9085093446950012,0.7735905637744902,0.7341018685955395
elasticnet,ae_vae,cnn,2,64.0,0.9048853968441688,0.7671331467413034,0.7133641713080965
elasticnet,chrom_hmm,xgboost,2,15.0,0.8837983676814157,0.6549780087964815,0.6557416855020988
elasticnet,chrom_hmm,random_forest,2,15.0,0.8855283716456895,0.679774756763961,0.6794877550002494
elasticnet,chrom_hmm,logistic,2,15.0,0.9057267276979392,0.7443222710915633,0.7138288163168128
elasticnet,chrom_hmm,elasticnet,2,15.0,0.909253104354018,0.7457217113154738,0.7151757511959577
elasticnet,chrom_hmm,svm,2,15.0,0.9104220953116688,0.7416566706650674,0.7089921578831896
elasticnet,chrom_hmm,mlp,2,15.0,0.8684200018939325,0.5472011195521791,0.5269810211173483
elasticnet,chrom_hmm,cnn,2,15.0,0.8539083138609341,0.6224510195921632,0.6153238634057049
elasticnet,none,xgboost,2,8061.0,0.9217270600143594,0.6999600159936025,0.7111727966689799
elasticnet,none,random_forest,2,8061.0,0.9222009465482665,0.7005064640810342,0.7077119473789549
elasticnet,none,logistic,2,8061.0,0.9365829215642232,0.7070971611355458,0.7115464245899029
elasticnet,none,elasticnet,2,8061.0,0.9308773579100742,0.7680261228841796,0.7699488592770504
elasticnet,none,svm,2,8061.0,0.9271654465718018,0.7404304944688791,0.7446220482905265
elasticnet,none,mlp,2,8061.0,0.9215641704004528,0.766453418632547,0.7334885240545619
elasticnet,none,cnn,2,8061.0,0.8792548478557736,0.6358056777289084,0.5253156352447133
elasticnet,pca100,xgboost,2,100.0,0.93349913392759,0.7461681993869119,0.7491206614974413
elasticnet,pca100,random_forest,2,100.0,0.9255344427090108,0.6754364920698387,0.6798964283414737
elasticnet,pca100,logistic,2,100.0,0.943294203361157,0.7958949753431961,0.800109649122807
elasticnet,pca100,elasticnet,2,100.0,0.9402088966608256,0.7958949753431961,0.800109649122807
elasticnet,pca100,svm,2,100.0,0.9306279431237292,0.7475676396108223,0.7462774327122154
elasticnet,pca100,mlp,2,100.0,0.9317331709714626,0.732300413168066,0.7363404747915617
elasticnet,pca100,cnn,2,100.0,0.8586770088040169,0.6223310675729707,0.5363439040253258
elasticnet,pca200,xgboost,2,200.0,0.9337621543954698,0.7611622017859522,0.7748236246401206
elasticnet,pca200,random_forest,2,200.0,0.9141590994934624,0.7422364387578302,0.7384615384615385
elasticnet,pca200,logistic,2,200.0,0.9389927715452407,0.7680261228841796,0.7787077426390404
elasticnet,pca200,elasticnet,2,200.0,0.9354548149981612,0.751359456217513,0.7598980729415512
elasticnet,pca200,svm,2,200.0,0.9317022572163652,0.7180261228841797,0.7258391092148514
elasticnet,pca200,mlp,2,200.0,0.935972116596599,0.7860922297747567,0.7830168776371309
elasticnet,pca200,cnn,2,200.0,0.8880295553738594,0.7163134746101559,0.7028829326701667
elasticnet,pca300,xgboost,2,300.0,0.9255067244498923,0.7309009729441557,0.7342125967948984
elasticnet,pca300,random_forest,2,300.0,0.8839476577562388,0.692509662801546,0.6868659081664562
elasticnet,pca300,logistic,2,300.0,0.9390364897896526,0.7292283086765293,0.7353807617958562
elasticnet,pca300,elasticnet,2,300.0,0.9354244148399689,0.7346927895508464,0.7403064623584278
elasticnet,pca300,svm,2,300.0,0.9351333749467308,0.7292283086765293,0.7385909992474661
elasticnet,pca300,mlp,2,300.0,0.9322658783788056,0.7237638278022125,0.7344747805414
elasticnet,pca300,cnn,2,300.0,0.7784428584926686,0.4820405171264827,0.3329189329189329
elasticnet,pls20,xgboost,2,20.0,0.9092200061537816,0.7070971611355458,0.7284721426662083
elasticnet,pls20,random_forest,2,20.0,0.9142032592667372,0.6680261228841796,0.6743755363837572
elasticnet,pls20,logistic,2,20.0,0.9288595012570782,0.701359456217513,0.7056370890128312
elasticnet,pls20,elasticnet,2,20.0,0.9323226686052796,0.701359456217513,0.7056370890128312
elasticnet,pls20,svm,2,20.0,0.9360815634337598,0.7180261228841797,0.729480421686747
elasticnet,pls20,mlp,2,20.0,0.9255002704089736,0.7237638278022125,0.7349385934014324
elasticnet,pls20,cnn,2,20.0,0.9373168449422916,0.7232173797147808,0.7361033006478914
elasticnet,pls30,xgboost,2,30.0,0.9053740163770662,0.7111622017859522,0.7300964830376596
elasticnet,pls30,random_forest,2,30.0,0.9074642981636392,0.6832933493269359,0.6935897435897437
elasticnet,pls30,logistic,2,30.0,0.9291801817766596,0.7180261228841797,0.7233660130718954
elasticnet,pls30,elasticnet,2,30.0,0.9331383002896096,0.7180261228841797,0.7235713402519984
elasticnet,pls30,svm,2,30.0,0.9361079051408148,0.7084966013594562,0.7202560240963854
elasticnet,pls30,mlp,2,30.0,0.9290655473264784,0.7084966013594562,0.7198525957246887
elasticnet,pls30,cnn,2,30.0,0.9172261773955735,0.7320271891243503,0.7490410614349493
elasticnet,ae,xgboost,3,64.0,0.8632763729943292,0.610840108401084,0.6110077863946692
elasticnet,ae,random_forest,3,64.0,0.8503580158350603,0.6208672086720867,0.6163846538284298
elasticnet,ae,logistic,3,64.0,0.8961819705362202,0.7223577235772357,0.6821454396013129
elasticnet,ae,elasticnet,3,64.0,0.8959338975293923,0.7182926829268294,0.6778719353278087
elasticnet,ae,svm,3,64.0,0.8665829091665675,0.696070460704607,0.6696759812116869
elasticnet,ae,mlp,3,64.0,0.8828282530615971,0.705691056910569,0.6804368203387424
elasticnet,ae,cnn,3,64.0,0.8695358685670534,0.6653116531165312,0.6445652540714194
elasticnet,ae_vae,xgboost,3,64.0,0.8382571994216214,0.6386178861788617,0.6366318765721687
elasticnet,ae_vae,random_forest,3,64.0,0.8293857758378745,0.6597560975609755,0.6487680027763317
elasticnet,ae_vae,logistic,3,64.0,0.8692948634471155,0.6727642276422765,0.6372172428510456
elasticnet,ae_vae,elasticnet,3,64.0,0.8685120634001148,0.6727642276422765,0.6372172428510456
elasticnet,ae_vae,svm,3,64.0,0.8542155758826299,0.670189701897019,0.6409150986920036
elasticnet,ae_vae,mlp,3,64.0,0.8620717122491578,0.6883468834688347,0.6453456304534563
elasticnet,ae_vae,cnn,3,64.0,0.8607079796115552,0.6761517615176151,0.6245700132081307
elasticnet,chrom_hmm,xgboost,3,15.0,0.8680658743897575,0.7138211382113822,0.7048545720862105
elasticnet,chrom_hmm,random_forest,3,15.0,0.8673872917616223,0.6886178861788618,0.6823425710457655
elasticnet,chrom_hmm,logistic,3,15.0,0.8998661919441618,0.7182926829268294,0.6768306379155437
elasticnet,chrom_hmm,elasticnet,3,15.0,0.9023516510883144,0.7323848238482386,0.6833204404948333
elasticnet,chrom_hmm,svm,3,15.0,0.8928032072021908,0.7182926829268294,0.6768306379155437
elasticnet,chrom_hmm,mlp,3,15.0,0.8713546028549212,0.7313008130081301,0.6812925441244024
elasticnet,chrom_hmm,cnn,3,15.0,0.869330953639901,0.6574525745257452,0.6311631829818412
elasticnet,none,xgboost,3,8009.0,0.8794815969251931,0.6745257452574526,0.6757187257187257
elasticnet,none,random_forest,3,8009.0,0.8755838818312928,0.6356368563685636,0.6355372227827566
elasticnet,none,logistic,3,8009.0,0.895007924827246,0.6937669376693768,0.6944251582601594
elasticnet,none,elasticnet,3,8009.0,0.89222361241149,0.7119241192411924,0.7088209516935607
elasticnet,none,svm,3,8009.0,0.8859222661544482,0.7063685636856368,0.7127207029646053
elasticnet,none,mlp,3,8009.0,0.8739346856151521,0.6815718157181573,0.6438696172248805
elasticnet,none,cnn,3,8009.0,0.8918614194599556,0.7112466124661246,0.6686369186369187
elasticnet,pca100,xgboost,3,100.0,0.8790842843874449,0.6497289972899729,0.647531212748604
elasticnet,pca100,random_forest,3,100.0,0.8586013353488271,0.6789972899728998,0.6710021057847144
elasticnet,pca100,logistic,3,100.0,0.8939043147508249,0.6841463414634146,0.6844240726593668
elasticnet,pca100,elasticnet,3,100.0,0.894118451609813,0.7063685636856368,0.7032187107972022
elasticnet,pca100,svm,3,100.0,0.8759940274250851,0.6897018970189702,0.6856512194924385
elasticnet,pca100,mlp,3,100.0,0.8885952698763386,0.7341463414634147,0.7358937396149505
elasticnet,pca100,cnn,3,100.0,0.858121797232195,0.6734417344173441,0.6747147500753624
elasticnet,pca200,xgboost,3,200.0,0.8701108746105412,0.6663956639566395,0.6630071264306666
elasticnet,pca200,random_forest,3,200.0,0.8406105999405756,0.6860433604336044,0.6781970649895178
elasticnet,pca200,logistic,3,200.0,0.8941445387078836,0.6663956639566395,0.6663421509143809
elasticnet,pca200,elasticnet,3,200.0,0.8953702253640873,0.6911924119241193,0.6921512450024973
elasticnet,pca200,svm,3,200.0,0.8843836886829237,0.7008130081300813,0.7054291251012562
elasticnet,pca200,mlp,3,200.0,0.8838707125851982,0.6967479674796748,0.702476376669925
elasticnet,pca200,cnn,3,200.0,0.857284909841642,0.6808943089430896,0.6639433551198257
elasticnet,pca300,xgboost,3,300.0,0.8762577049790107,0.6775067750677507,0.6757058969426547
elasticnet,pca300,random_forest,3,300.0,0.8271962277410677,0.6405149051490515,0.6348666776321802
elasticnet,pca300,logistic,3,300.0,0.892123043537809,0.7134146341463414,0.7147097429708312
elasticnet,pca300,elasticnet,3,300.0,0.8927375848427085,0.7008130081300813,0.7042062988797294
elasticnet,pca300,svm,3,300.0,0.8857425659488575,0.6967479674796748,0.6993939266398703
elasticnet,pca300,mlp,3,300.0,0.8831131529866804,0.6911924119241193,0.697974542717843
elasticnet,pca300,cnn,3,300.0,0.8156373886819509,0.615040650406504,0.5630381873028932
elasticnet,pls20,xgboost,3,20.0,0.8470889053166974,0.6593495934959349,0.663551275826725
elasticnet,pls20,random_forest,3,20.0,0.8501385441481452,0.6941734417344173,0.704955731519792
elasticnet,pls20,logistic,3,20.0,0.8854689671586028,0.6715447154471544,0.6749751186332569
elasticnet,pls20,elasticnet,3,20.0,0.8862459575990401,0.6867208672086721,0.6906304508100916
elasticnet,pls20,svm,3,20.0,0.8815849925794205,0.6589430894308944,0.668320314935383
elasticnet,pls20,mlp,3,20.0,0.884175922745143,0.6382113821138211,0.6462912087912088
elasticnet,pls20,cnn,3,20.0,0.858571620754871,0.6533875338753387,0.6598514211886305
elasticnet,pls30,xgboost,3,30.0,0.8507977965032344,0.6537940379403794,0.6585414650792093
elasticnet,pls30,random_forest,3,30.0,0.8479399214645972,0.6886178861788618,0.7000762195121951
elasticnet,pls30,logistic,3,30.0,0.8829680531512579,0.6619241192411924,0.6635630240259283
elasticnet,pls30,elasticnet,3,30.0,0.8856689308228348,0.6867208672086721,0.6906304508100916
elasticnet,pls30,svm,3,30.0,0.8830962761263902,0.6300813008130081,0.6352222402559763
elasticnet,pls30,mlp,3,30.0,0.8783656472818525,0.6619241192411924,0.6649140530529152
elasticnet,pls30,cnn,3,30.0,0.876745099161845,0.6508130081300814,0.6552183979674522
elasticnet,ae,xgboost,4,64.0,0.8894266519904978,0.6958575300038715,0.6973180076628352
elasticnet,ae,random_forest,4,64.0,0.8772681860999821,0.7007162214479288,0.702819476306538
elasticnet,ae,logistic,4,64.0,0.9047432494623654,0.8069686411149825,0.7702821869488536
elasticnet,ae,elasticnet,4,64.0,0.9035708569716392,0.7966511807975222,0.7665544332211
elasticnet,ae,svm,4,64.0,0.9023958044659752,0.7559814169570266,0.7247835497835498
elasticnet,ae,mlp,4,64.0,0.8928336863350502,0.7183701122725513,0.7113819473514976
elasticnet,ae,cnn,4,64.0,0.8919905738513467,0.7058846302748741,0.6443451491151301
elasticnet,ae_vae,xgboost,4,64.0,0.8457492876011777,0.6493418505613627,0.6463395234637065
elasticnet,ae_vae,random_forest,4,64.0,0.8635010982588264,0.7058846302748741,0.7058846302748741
elasticnet,ae_vae,logistic,4,64.0,0.879601402766372,0.7112466124661246,0.6790705800139762
elasticnet,ae_vae,elasticnet,4,64.0,0.8784011798705903,0.7016260162601625,0.6679040895813048
elasticnet,ae_vae,svm,4,64.0,0.869828495632508,0.6990514905149051,0.6641415796619691
elasticnet,ae_vae,mlp,4,64.0,0.8821577038849098,0.7212737127371275,0.6896658896658897
elasticnet,ae_vae,cnn,4,64.0,0.8684566107467079,0.6860627177700348,0.6427815083415406
elasticnet,chrom_hmm,xgboost,4,15.0,0.8746243831562808,0.6703639179248935,0.6687666807135834
elasticnet,chrom_hmm,random_forest,4,15.0,0.8887909873886235,0.6943670150987225,0.6926809162103279
elasticnet,chrom_hmm,logistic,4,15.0,0.8661109650078324,0.7264227642276423,0.6976272245804095
elasticnet,chrom_hmm,elasticnet,4,15.0,0.8685651876487553,0.7208672086720868,0.6896211923600847
elasticnet,chrom_hmm,svm,4,15.0,0.8939953684741061,0.750425861401471,0.7175530231085786
elasticnet,chrom_hmm,mlp,4,15.0,0.8852000051143499,0.6524196670538134,0.6531271197937865
elasticnet,chrom_hmm,cnn,4,15.0,0.9000387104573063,0.6181571815718158,0.634395363070166
elasticnet,none,xgboost,4,7721.0,0.9165082883792964,0.6955478126209833,0.7038080096903626
elasticnet,none,random_forest,4,7721.0,0.9121411312850104,0.688211382113821,0.6937176255358074
elasticnet,none,logistic,4,7721.0,0.92209677398451,0.7351335656213704,0.7499198573599583
elasticnet,none,elasticnet,4,7721.0,0.903129291649012,0.7166860240030971,0.7222904856075587
elasticnet,none,svm,4,7721.0,0.9185336660845064,0.7199574138598529,0.727736006683375
elasticnet,none,mlp,4,7721.0,0.9132375040918572,0.7211382113821138,0.6990301266897011
elasticnet,none,cnn,4,7721.0,0.8012023417511548,0.3373983739837398,0.1882123086942364
elasticnet,pca100,xgboost,4,100.0,0.8924093670422645,0.7320557491289198,0.7402572523262179
elasticnet,pca100,random_forest,4,100.0,0.8556098142035888,0.6806813782423538,0.6788752183489025
elasticnet,pca100,logistic,4,100.0,0.9088534499764344,0.6815718157181573,0.6839522118178882
elasticnet,pca100,elasticnet,4,100.0,0.907751570086733,0.6918892760356176,0.6946715245745526
elasticnet,pca100,svm,4,100.0,0.9155183292087464,0.7365272938443671,0.7339703642154826
elasticnet,pca100,mlp,4,100.0,0.8683032318129559,0.663821138211382,0.6641746290920819
elasticnet,pca100,cnn,4,100.0,0.7921397286033415,0.514769647696477,0.4606593406593406
elasticnet,pca200,xgboost,4,200.0,0.8958355986302098,0.7150987224157955,0.7206881437650668
elasticnet,pca200,random_forest,4,200.0,0.8495983756354528,0.6422957801006581,0.6399648660518226
elasticnet,pca200,logistic,4,200.0,0.9192793592587626,0.7391986062717769,0.7571198971391836
elasticnet,pca200,elasticnet,4,200.0,0.9135382665584292,0.7192605497483546,0.7356124713444814
elasticnet,pca200,svm,4,200.0,0.9196047235057656,0.7103368176538908,0.7164045105221576
elasticnet,pca200,mlp,4,200.0,0.9067572037989644,0.6911924119241193,0.6975268404907976
elasticnet,pca200,cnn,4,200.0,0.8767030090999137,0.6085365853658536,0.5665961945031712
elasticnet,pca300,xgboost,4,300.0,0.8878158556470038,0.701413085559427,0.7082379862700229
elasticnet,pca300,random_forest,4,300.0,0.8241039496113154,0.6356562137049943,0.6314923646194911
elasticnet,pca300,logistic,4,300.0,0.9180918371426644,0.7391986062717769,0.7607016381822249
elasticnet,pca300,elasticnet,4,300.0,0.9158704158562042,0.7351335656213704,0.7531983285117326
elasticnet,pca300,svm,4,300.0,0.9199904097898056,0.7240224545102594,0.7347111817700053
elasticnet,pca300,mlp,4,300.0,0.9019393961756876,0.6937669376693768,0.7033227662322415
elasticnet,pca300,cnn,4,300.0,0.8291583061190364,0.5843205574912892,0.556089710589062
elasticnet,pls20,xgboost,4,20.0,0.912381409562748,0.7210414246999614,0.7403539450462265
elasticnet,pls20,random_forest,4,20.0,0.8994845266432098,0.6335462640340689,0.6400582356146051
elasticnet,pls20,logistic,4,20.0,0.9132036917168233,0.7391986062717769,0.7562886347837852
elasticnet,pls20,elasticnet,4,20.0,0.916708511339782,0.7606271777003485,0.7795600111389586
elasticnet,pls20,svm,4,20.0,0.916299767638828,0.737708091366628,0.7647549019607843
elasticnet,pls20,mlp,4,20.0,0.9077969807268746,0.7063685636856368,0.7248665459778119
elasticnet,pls20,cnn,4,20.0,0.9019859640345784,0.7170731707317074,0.736213742512955
elasticnet,pls30,xgboost,4,30.0,0.9117561727233332,0.683739837398374,0.697967797359278
elasticnet,pls30,random_forest,4,30.0,0.9070271122294526,0.6376113046844755,0.6441671509108889
elasticnet,pls30,logistic,4,30.0,0.9113656179639392,0.7336430507162214,0.7482914217018264
elasticnet,pls30,elasticnet,4,30.0,0.9163426863960346,0.7432636469221835,0.7634567561682767
elasticnet,pls30,svm,4,30.0,0.910293564299294,0.7306620209059234,0.7489318652362131
elasticnet,pls30,mlp,4,30.0,0.912313140224974,0.7295780100658149,0.7501442034051102
elasticnet,pls30,cnn,4,30.0,0.8875964246591489,0.6897018970189702,0.7103018985371926
iqr,ae,xgboost,0,64.0,0.8596615998254036,0.6909369585499133,0.6699940582293523
iqr,ae,random_forest,0,64.0,0.86931401937687,0.6923363987738238,0.6694987111653777
iqr,ae,logistic,0,64.0,0.9082303798115512,0.7688058110089298,0.7111519607843136
iqr,ae,elasticnet,0,64.0,0.9086683699795318,0.7688058110089298,0.7111519607843136
iqr,ae,svm,0,64.0,0.901215328965928,0.7511462081833932,0.6907152710159039
iqr,ae,mlp,0,64.0,0.8919533648283977,0.7602692256430762,0.7117882650341877
iqr,ae,cnn,0,64.0,0.8925621775097671,0.730827668932427,0.6526971415860304
iqr,ae_vae,xgboost,0,64.0,0.8345105487115351,0.5538118086098894,0.5551974448315912
